59,43,66,56,16
19,11,27,61,34
10,63,48,71,65
77,19,6,89,65
7,42,13,85,4
59,27,17,66,56
43,7,10,92,58
7,10,9,76,19
43,27,92,56,88
7,42,59,38,27
56,6,15,19,45
42,38,27,17,8
7,13,76,15,34
19,13,55,81,61
7,6,27,38,44
10,6,77,59,20
17,1,16,63,30
93,66,71,19,72
70,56,17,76,51
20,77,25,34,8
59,38,19,37,88
99,27,37,6,44
10,9,8,77,52
7,37,1,8,74
47,51,13,92,40
27,8,1,40,19
17,6,59,15,56
7,27,12,8,71
17,13,76,10,30
70,6,15,17,93
99,12,51,46,4
66,59,43,56,27
12,10,63,35,8
7,43,59,27,56
42,38,13,17,8
51,16,63,45,69
99,43,93,37,20
10,43,8,63,35
42,38,27,19,34
51,49,10,9,56
76,25,77,35,16
10,27,59,16,61
7,63,71,73,8
51,7,13,92,12
99,6,93,17,87
10,13,77,22,20
17,27,56,40,32
63,1,13,52,69
70,66,58,76,91
93,6,59,16,30
66,7,37,76,64
7,13,37,75,91
6,19,56,8,10
70,42,74,47,76
99,12,37,44,62
17,37,59,56,35
77,15,91,68,3
10,35,43,81,66
12,20,59,54,69
63,74,77,86,21
10,35,59,30,82
63,93,31,92,40
51,12,46,41,19
93,17,6,16,22
8,42,20,61,30
59,66,10,38,56
43,92,27,63,12
99,10,56,40,15
42,17,27,48,93
7,93,27,6,30
59,43,66,23,49
70,71,6,27,5
99,12,10,13,40
6,10,77,59,20
7,99,63,43,61
63,43,9,52,26
12,11,6,8,4
17,27,77,51,92
99,10,35,83,43
8,6,63,60,1
77,10,51,3,54
8,16,55,30,69
77,51,54,49,74
19,66,46,8,1
93,51,10,3,30
27,19,12,46,32
17,6,59,13,40
51,49,10,91,77
70,37,27,75,36
51,10,47,3,1
19,16,12,27,45
70,6,12,14,81
56,63,27,93,21
63,27,37,34,8
56,70,42,30,15
19,27,59,75,35
56,93,37,43,102
70,13,77,58,47
10,12,27,75,59
47,27,6,30,10
17,37,36,35,52
10,12,37,75,59
1,27,17,58,81
70,12,10,2,21
71,51,47,83,3
19,6,10,38,5
7,37,59,77,16
99,43,13,56,20
19,12,10,9,96
66,8,55,83,60
99,12,10,13,30
38,56,12,37,81
70,46,66,1,77
46,20,43,6,59
38,42,99,17,66
6,19,20,56,34
70,7,42,62,27
63,20,46,56,48
59,27,38,42,65
99,43,7,66,71
51,49,68,82,11
63,1,76,69,27
12,10,20,17,22
49,51,47,13,54
7,6,16,1,75
93,47,27,76,89
7,20,61,35,21
76,10,6,65,56
20,61,71,70,4
70,42,74,76,58
99,63,1,66,47
99,63,42,62,15
68,52,72,25,77
51,10,91,3,43
37,77,47,76,16
7,6,27,12,30
19,13,37,55,86
7,1,27,76,46
70,71,25,62,34
27,1,8,63,43
70,71,10,6,17
63,70,6,59,13
99,56,27,1,76
99,43,15,16,62
51,49,27,54,56
99,12,27,56,4
70,71,6,16,32
7,27,11,42,5
70,71,6,10,75
19,27,77,59,20
99,10,13,55,30
7,27,16,64,56
6,10,75,12,30
70,66,1,16,65
99,51,27,63,3
70,77,9,52,26
1,99,16,20,54
77,66,72,31,54
70,16,1,37,10
99,77,15,66,91
76,51,71,47,57
70,16,6,86,25
51,76,54,71,99
70,27,59,76,66
7,1,46,13,75
27,7,10,91,30
19,77,59,13,46
99,46,63,12,93
70,1,25,47,66
7,27,77,19,68
70,1,46,20,82
59,13,71,54,7
10,77,19,81,42
38,37,6,26,19
10,76,9,35,7
76,16,6,91,92
10,99,37,1,35
59,66,27,1,44
19,77,15,8,40
17,1,37,71,59
19,6,51,77,29
99,1,20,64,35
70,6,27,59,11
15,7,1,74,75
51,49,13,91,4
77,10,25,8,63
7,27,59,37,43
19,20,6,93,22
7,27,71,61,92
17,37,1,16,21
77,10,20,24,56
19,71,12,10,65
99,56,27,40,45
19,10,6,92,1
77,27,47,57,56
51,63,92,68,77
76,15,17,46,40
51,49,63,35,87
77,27,10,59,58
7,29,81,80,3
99,46,20,36,63
17,29,13,47,77
71,19,20,61,22
19,6,38,37,83
99,10,63,12,35
7,13,20,30,4
6,10,59,47,71
59,16,10,76,15
6,17,1,9,70
77,27,20,17,8
7,16,63,51,76
6,19,59,84,74
93,37,13,75,10
93,27,51,49,1
19,66,91,10,95
27,19,77,42,76
17,6,31,72,69
99,27,15,61,46
7,51,68,13,59
70,38,6,56,10
19,1,42,27,92
63,56,12,5,93
46,17,10,1,59
70,71,75,27,59
99,17,10,16,43
99,91,20,12,13
19,59,74,71,76
27,93,8,25,30
63,1,10,15,64
70,6,59,13,62
99,1,27,20,30
66,1,7,42,32
27,63,77,43,64
51,49,27,75,10
15,45,63,76,87
7,59,16,40,17
19,27,77,45,25
51,49,38,68,17
99,43,46,1,10
7,27,6,8,40
17,42,20,1,22
59,43,66,93,13
99,38,20,69,6
7,42,66,95,12
27,59,77,56,17
27,42,59,12,4
99,16,77,25,54
17,1,27,16,64
12,7,10,13,85
6,17,13,63,45
70,71,10,77,40
93,6,4,59,20
99,70,71,27,43
77,27,56,26,57
7,71,63,6,8
7,27,59,43,14
17,6,37,13,8
99,12,74,40,30
19,27,75,20,34
66,70,12,10,82
93,6,27,59,30
93,10,6,30,75
7,66,59,55,65
99,66,61,54,47
93,6,7,16,36
7,99,13,10,77
19,27,6,12,81
7,37,6,70,75
10,77,66,38,21
99,56,16,66,44
7,27,19,77,71
37,93,19,26,27
99,66,12,61,97
19,66,8,56,12
51,1,43,22,6
93,10,66,30,92
19,27,20,46,7
71,17,20,12,81
7,9,45,46,47
10,7,81,9,67
93,66,30,27,22
99,66,63,77,22
51,93,17,29,26
10,6,19,49,25
99,42,27,38,76
59,43,20,46,93
42,17,27,45,12
10,46,20,8,62
43,59,1,27,49
7,77,16,53,62
42,17,27,56,26
99,71,68,6,30
7,10,66,75,45
7,42,13,81,77
27,10,6,70,62
99,43,9,57,61
71,10,93,27,92
63,66,40,79,5
7,13,46,49,10
7,9,6,52,19
66,93,63,20,36
63,59,20,35,83
77,25,27,19,86
66,10,19,86,12
7,29,15,30,3
19,6,10,45,9
7,37,13,77,75
7,59,16,55,10
19,37,13,81,75
17,20,59,12,35
99,27,1,10,83
19,72,16,4,46
99,37,38,44,6
77,27,66,72,65
59,10,1,16,71
70,77,6,38,56
59,65,10,7,46
66,72,31,4,69
63,81,7,27,54
77,16,10,59,47
1,37,7,13,44
7,10,63,36,35
59,43,66,29,38
77,10,47,9,90
99,66,17,20,56
17,6,59,13,43
19,27,75,20,30
6,19,49,10,38
7,1,51,3,35
10,71,51,5,1
99,27,76,54,87
17,93,10,16,59
27,77,75,39,58
51,6,92,1,107
70,76,63,27,82
51,7,49,11,68
99,27,20,44,69
70,71,59,20,35
17,6,15,43,47
10,17,13,55,75
51,49,6,27,83
70,16,1,47,42
51,77,15,30,92
7,20,42,32,35
71,17,27,62,22
70,66,12,88,65
7,1,20,35,92
59,16,88,1,30
43,27,75,20,92
99,93,16,30,35
10,7,13,46,8
99,27,12,56,63
7,20,38,77,8
71,19,63,27,2
7,15,43,10,22
51,71,10,5,36
7,15,77,13,50
99,10,19,40,56
42,1,43,59,87
99,10,68,1,4
70,77,46,20,63
99,71,63,16,6
70,10,9,19,40
63,6,66,48,65
99,69,27,61,19
51,49,68,46,82
12,10,56,15,45
7,59,43,66,27
56,20,16,36,4
20,59,93,40,19
7,6,15,75,56
51,59,43,92,20
49,27,77,45,56
99,15,6,12,54
38,7,10,13,26
38,42,70,54,9
93,40,46,17,58
7,13,59,1,35
19,6,10,8,93
99,12,71,10,61
7,13,65,69,11
7,6,59,14,56
27,19,1,20,81
7,27,10,4,91
19,13,52,61,32
19,27,55,86,69
17,12,80,65,23
17,63,80,6,95
70,66,20,85,91
76,15,65,56,17
51,47,9,43,86
77,27,37,10,75
16,76,65,6,43
19,27,77,71,75
17,6,10,85,63
70,71,27,59,18
17,12,66,10,72
17,6,20,1,59
27,12,77,70,40
70,77,27,22,68
63,1,16,64,10
77,46,19,47,15
66,93,10,65,32
16,63,8,30,43
77,19,10,15,3
51,49,17,13,61
15,27,55,10,92
6,19,59,25,43
7,20,36,77,16
99,9,12,40,10
20,1,46,30,48
10,6,19,4,97
7,15,56,35,50
51,49,16,75,76
56,19,40,17,27
19,6,75,20,17
7,59,10,35,9
59,43,27,88,30
77,25,10,13,26
12,99,37,19,43
56,7,25,38,8
10,17,66,46,92
6,19,1,15,7
10,59,66,93,19
43,16,76,25,86
10,71,59,77,13
99,56,43,15,40
7,42,59,16,1
63,46,37,6,3
66,7,72,40,35
71,19,27,62,8
99,7,25,0,63
70,27,76,82,87
99,17,42,77,13
70,27,76,20,75
7,42,63,48,13
71,19,20,56,8
63,38,45,15,4
46,7,10,19,76
71,19,20,82,6
7,42,9,8,61
27,1,46,43,26
12,10,15,77,19
27,1,17,45,49
10,59,25,0,35
93,99,16,27,91
66,10,1,34,59
37,6,59,43,11
27,99,77,64,87
99,71,13,30,54
10,12,9,96,59
19,66,75,27,59
99,17,37,1,74
19,6,16,85,55
17,37,1,35,95
19,27,17,6,78
51,37,77,3,30
66,59,10,75,30
6,77,19,27,8
10,74,55,2,26
99,66,63,43,61
66,93,20,48,63
27,7,45,77,12
19,27,59,43,88
10,6,20,8,35
43,38,16,92,7
99,27,1,17,49
46,63,8,16,62
45,27,38,19,66
10,17,66,45,62
70,6,71,7,11
7,6,55,87,52
51,76,59,43,15
6,7,20,1,45
51,70,46,93,5
17,56,10,69,45
70,71,6,7,87
47,15,59,66,80
20,16,76,70,62
51,49,52,9,55
76,16,43,57,88
70,76,40,27,57
51,17,6,49,43
51,17,77,25,24
93,7,71,20,92
7,6,37,11,85
70,10,59,71,61
99,37,27,55,30
17,6,63,26,75
99,27,6,7,42
17,10,76,51,34
7,27,1,10,30
51,49,20,55,83
19,27,75,34,20
17,37,6,8,16
19,10,6,27,67
17,37,13,1,32
7,27,77,63,95
17,37,16,65,50
93,66,59,10,30
7,56,9,52,36
99,27,43,42,39
19,37,66,76,1
17,63,8,16,55
37,75,46,34,81
19,77,26,9,52
99,6,10,65,13
99,27,43,35,62
17,37,16,45,91
7,63,1,66,72
77,71,59,20,30
7,59,16,91,19
66,10,54,76,45
46,25,1,34,32
66,63,35,8,10
7,27,37,6,64
46,19,20,59,1
99,66,10,0,43
70,71,56,16,30
7,6,43,14,85
77,20,56,10,3
99,46,63,15,12
70,20,1,86,58
77,66,27,30,21
93,63,20,13,36
6,76,71,19,7
51,27,47,56,83
27,93,30,16,26
6,19,20,47,75
27,82,66,47,5
7,46,10,69,38
19,55,75,16,6
51,49,10,17,38
70,47,13,75,69
7,1,51,49,16
6,17,10,81,9
7,59,13,20,62
77,16,10,26,35
7,6,19,59,12
7,16,6,70,48
77,27,47,45,58
99,25,61,49,46
17,63,27,81,35
70,15,63,74,64
56,44,12,88,7
1,59,20,47,66
70,77,13,10,32
7,75,10,29,30
17,37,13,32,62
19,6,27,4,83
7,77,10,71,65
19,66,75,10,30
27,77,51,49,76
19,10,75,81,66
7,27,37,1,64
66,59,93,44,9
7,6,77,20,10
66,59,77,25,47
7,6,16,72,37
70,71,16,93,107
7,6,1,20,22
7,71,77,27,22
19,6,75,16,63
19,6,1,16,17
51,70,77,59,74
7,27,59,42,38
19,10,12,16,23
17,1,37,13,64
19,6,59,27,63
7,1,51,49,10
19,6,20,27,36
51,1,24,17,16
7,27,82,36,29
17,93,27,45,56
77,71,20,70,19
99,66,12,1,4
93,27,10,47,32
70,71,55,27,32
17,56,16,35,41
70,42,82,62,15
56,69,13,30,34
7,42,92,68,13
70,23,43,56,20
10,19,8,6,38
66,1,20,38,49
51,76,7,47,71
66,49,29,35,101
70,6,93,10,8
19,20,16,45,18
99,77,25,15,41
56,20,63,8,6
99,56,69,13,30
70,71,27,79,59
43,59,29,7,37
19,66,72,40,54
19,1,71,17,68
66,7,10,93,22
77,27,45,7,3
59,66,19,20,76
77,6,10,45,61
27,35,80,26,47
42,93,43,92,66
99,10,6,56,20
99,10,29,7,15
56,43,40,59,52
51,37,1,49,83
70,16,12,34,80
70,71,6,20,22
37,7,11,64,77
70,46,19,1,87
99,12,68,59,16
63,70,66,8,60
51,47,27,55,34
19,66,59,56,40
7,37,6,45,76
42,1,66,47,49
63,93,10,8,54
93,6,16,77,65
63,27,59,46,30
99,17,10,35,9
63,59,77,20,75
99,7,9,43,69
51,77,20,54,45
51,6,34,38,19
7,1,20,13,17
77,16,15,22,10
7,51,6,43,3
70,6,27,76,59
7,93,13,10,81
51,49,16,7,1
19,6,77,63,14
7,6,55,10,64
19,13,59,77,87
77,16,30,8,46
7,6,15,78,32
63,27,4,30,59
7,47,16,25,41
17,71,16,76,85
42,19,20,61,81
70,6,25,56,92
42,7,66,43,22
6,7,46,58,26
19,15,93,40,65
66,93,72,31,4
63,45,7,6,25
43,76,20,87,8
27,17,13,40,22
10,71,46,75,13
63,93,29,59,7
19,12,77,25,42
51,18,4,87,75
19,25,59,1,46
66,93,12,63,45
77,19,20,45,63
25,10,29,62,75
6,20,63,12,64
19,10,59,66,61
66,59,77,56,17
7,43,42,3,14
7,66,52,87,47
70,6,38,4,16
99,71,10,20,87
70,66,86,11,15
42,59,15,17,43
71,56,10,76,57
51,20,45,43,63
7,19,72,40,15
99,1,91,27,6
70,13,55,26,16
51,99,10,54,3
37,6,7,75,69
51,10,49,77,12
19,37,55,27,64
66,59,63,43,10
19,42,27,69,36
77,7,20,88,63
38,56,10,71,48
6,63,10,76,47
7,38,59,56,54
16,63,17,58,8
77,99,10,14,13
51,93,20,45,34
16,99,6,25,90
17,66,20,62,59
19,37,13,11,86
27,7,75,10,85
17,37,61,81,66
19,66,55,5,68
99,37,6,7,76
70,71,77,10,85
7,37,6,59,1
7,35,71,21,10
77,47,27,88,17
93,63,10,36,14
15,45,56,30,69
63,17,71,1,76
7,20,6,59,78
7,16,30,56,59
66,10,47,35,22
77,20,51,49,76
66,1,32,42,54
10,7,27,22,61
17,1,63,13,64
19,6,20,1,26
10,77,63,59,30
66,10,59,43,56
77,16,17,106,2
66,20,10,19,69
77,56,59,27,30
10,20,59,43,46
71,61,27,17,26
66,93,19,82,14
71,17,27,61,59
99,59,27,1,66
70,38,15,69,26
70,93,27,34,77
63,38,8,16,7
70,71,7,68,82
99,27,36,87,34
99,42,46,44,1
43,59,38,27,66
6,99,10,63,48
70,66,38,86,69
51,77,18,20,26
59,27,10,17,1
17,42,13,81,6
59,27,12,56,4
51,49,1,20,43
71,17,15,7,32
43,16,1,20,36
71,56,13,17,75
71,56,37,75,10
70,38,57,98,104
6,63,104,54,75
99,1,16,30,61
51,18,38,6,83
99,43,9,10,17
7,51,93,27,26
6,17,15,66,45
7,99,66,27,93
51,77,20,17,70
99,77,27,10,37
7,20,74,76,72
6,63,15,17,76
7,66,87,36,61
93,7,16,84,36
6,76,27,10,70
64,27,37,83,35
70,71,16,59,11
19,16,20,69,8
51,24,76,47,35
7,99,27,40,30
70,15,76,69,4
16,77,6,70,63
99,9,52,4,72
17,6,20,1,72
70,27,61,76,81
99,93,10,43,15
51,49,54,68,47
17,20,96,91,6
19,10,75,9,81
7,27,19,6,29
77,15,71,56,26
10,9,35,59,65
7,71,16,98,106
17,56,16,1,22
51,77,20,70,45
17,71,15,61,75
51,93,6,36,19
7,66,20,47,30
27,17,12,59,56
93,66,59,14,10
27,17,77,25,8
7,6,15,45,77
70,93,20,36,16
42,46,92,43,53
70,7,66,69,1
99,10,6,38,13
12,7,43,59,16
71,10,19,77,17
56,12,63,25,21
66,12,55,26,4
71,99,20,36,7
99,15,55,75,87
93,66,19,59,58
71,19,56,15,18
66,17,45,62,42
10,17,9,36,64
6,93,45,14,30
70,27,91,75,86
6,63,82,59,46
43,66,93,59,10
99,27,63,17,18
71,7,27,12,3
99,42,10,29,36
27,63,71,7,86
66,38,43,49,34
59,66,20,63,1
99,43,77,58,10
19,77,16,27,22
51,49,17,66,1
99,19,6,15,11
51,10,8,82,7
51,49,52,6,80
82,9,70,57,14
70,15,56,1,4
77,6,37,19,75
70,71,55,13,59
7,99,10,12,9
66,91,10,99,86
93,13,75,57,30
7,6,77,76,13
12,10,59,9,96
70,99,13,10,75
19,6,66,59,82
70,17,71,93,84
66,46,63,61,8
10,12,75,103,16
99,27,51,24,35
66,93,42,30,76
10,59,43,79,87
99,15,56,19,20
77,10,16,32,29
77,63,47,6,80
51,49,27,1,44
43,45,29,1,87
93,6,19,86,63
20,43,29,26,67
77,27,71,22,30
66,7,29,10,47
71,19,20,86,6
66,59,29,18,10
71,7,20,8,77
19,59,27,29,7
66,93,45,63,20
9,29,70,7,10
59,40,27,17,63
9,10,17,76,12
77,47,63,59,51
20,42,63,99,77
93,17,27,72,71
66,43,29,45,35
70,71,27,12,8
66,63,35,20,75
59,27,17,42,56
63,66,77,19,7
43,59,16,69,38
66,77,27,4,8
12,7,42,56,10
66,93,17,14,8
12,10,15,56,21
27,17,14,1,72
66,93,59,19,52
51,24,91,25,38
93,6,27,30,95
27,47,81,20,72
17,37,71,6,59
19,37,16,59,12
51,47,10,55,45
77,87,7,16,90
99,56,1,10,6
59,87,65,90,74
7,27,6,19,48
99,87,77,74,81
7,6,17,88,48
19,93,16,65,63
99,10,13,77,34
70,71,56,47,74
19,6,20,45,37
17,77,10,13,32
99,27,63,75,47
6,99,1,30,87
19,10,13,32,55
17,71,99,27,76
19,10,13,75,32
6,10,59,76,16
19,13,91,37,75
70,13,75,57,77
71,10,6,45,99
17,71,6,37,75
70,27,55,14,8
99,1,20,13,34
70,71,12,16,32
19,42,27,107,1
71,10,75,47,6
51,49,25,91,12
27,7,43,59,40
70,71,66,56,59
1,20,7,64,13
70,15,7,40,65
1,17,36,16,58
42,16,32,1,65
99,10,43,35,13
66,93,72,31,54
10,9,63,1,92
25,77,70,27,63
6,7,16,36,17
16,6,76,19,34
77,10,9,32,17
20,38,66,17,8
77,19,9,10,81
10,45,15,62,58
70,46,20,56,18
25,76,15,77,46
51,7,68,3,11
19,10,37,50,80
17,51,47,6,63
17,51,77,14,3
70,63,66,80,59
77,47,7,20,23
17,10,13,67,95
63,12,83,66,81
93,59,74,47,75
17,37,85,11,50
76,27,71,26,61
66,70,82,59,35
93,99,71,10,45
17,37,13,64,55
51,49,56,54,68
70,55,27,69,99
51,7,45,76,66
63,7,66,80,8
70,71,74,59,77
27,19,17,10,75
51,7,6,13,41
99,27,7,6,43
17,76,66,20,59
27,19,66,64,63
17,1,70,6,16
17,6,16,1,22
51,10,47,35,26
93,66,59,30,15
99,46,20,17,1
51,77,25,49,10
66,59,20,19,38
63,17,6,20,92
93,66,25,83,70
77,56,25,91,92
66,4,87,78,48
16,77,15,7,22
6,17,27,1,70
27,7,59,52,78
93,10,13,8,15
6,1,16,22,19
27,63,38,17,92
27,38,75,45,44
99,10,66,43,63
59,66,69,56,30
38,27,37,17,75
77,7,51,49,20
27,63,69,45,16
10,77,27,19,50
12,7,15,56,95
70,10,77,16,29
17,99,46,66,95
10,77,20,36,31
70,16,0,73,84
99,66,31,72,7
46,63,93,45,20
99,66,69,86,62
59,43,27,14,1
63,10,66,76,62
77,25,27,45,44
51,43,93,8,27
59,16,17,14,56
38,20,19,56,79
99,46,1,30,25
63,12,66,15,64
19,6,27,80,81
99,93,0,17,25
6,77,20,26,1
27,93,29,30,3
13,10,12,90,25
93,66,83,37,21
27,71,77,65,106
70,6,37,59,82
99,66,10,91,80
1,6,37,19,47
70,10,66,12,80
19,77,21,15,5
71,7,37,75,12
99,27,61,77,70
93,19,59,25,6
7,75,13,55,35
70,10,66,59,46
66,7,51,11,3
19,10,81,13,6
27,37,99,56,83
19,71,6,10,64
7,16,6,59,40
51,49,10,19,35
7,71,74,56,36
19,13,6,10,26
55,7,51,49,20
99,17,6,47,63
27,70,72,31,75
17,99,14,36,10
17,6,1,37,85
27,7,10,62,36
51,49,77,25,46
63,27,17,66,34
38,20,19,56,72
99,6,1,15,63
63,19,27,75,50
66,17,59,1,20
70,71,10,15,77
99,93,7,20,29
63,38,19,66,86
99,16,1,7,87
17,71,15,64,56
51,93,7,76,66
71,19,15,59,35
46,20,56,86,108
66,6,47,56,50
93,63,16,107,19
6,10,93,22,68
63,27,45,12,13
70,66,27,86,77
99,71,56,20,59
99,66,17,1,37
70,71,86,20,56
16,42,63,82,8
12,10,69,17,62
99,71,7,10,77
70,66,27,11,59
51,17,10,24,63
55,37,7,13,5
93,7,27,71,64
66,70,37,82,50
27,19,59,1,15
17,13,51,49,77
99,27,1,70,20
76,51,10,47,59
99,66,37,47,75
93,10,19,6,62
99,71,87,36,7
70,6,20,38,103
43,12,20,36,8
7,27,69,38,92
66,8,71,7,56
99,43,11,27,6
99,10,42,7,12
66,19,1,16,44
70,71,77,20,36
99,17,63,1,69
51,77,20,55,45
99,10,7,42,46
19,71,76,6,15
99,42,16,45,1
7,59,27,14,91
56,37,65,6,75
99,56,37,66,44
70,27,77,71,38
70,71,66,107,6
7,76,10,9,59
70,71,6,15,45
51,24,7,62,25
70,13,47,42,82
7,71,27,37,26
66,19,59,74,93
7,27,76,37,75
19,27,76,35,22
17,71,16,12,67
99,6,63,9,43
77,27,58,59,34
56,92,69,61,27
36,63,6,17,14
63,12,7,13,64
51,49,1,27,83
63,45,66,19,6
93,20,81,4,29
10,51,49,45,43
99,63,16,35,7
51,66,1,26,5
76,69,12,7,56
10,12,20,43,76
99,46,27,7,58
46,27,77,75,87
12,7,20,1,64
19,10,77,25,29
46,17,87,75,93
66,93,6,19,5
12,10,42,56,45
99,17,1,42,27
66,93,43,59,15
17,1,27,14,22
10,12,29,56,106
6,10,1,37,50
70,66,43,59,13
70,13,47,42,82
7,71,77,10,81
99,27,19,20,36
7,71,16,76,75
7,16,77,10,26
51,49,17,20,11
99,77,71,66,90
20,17,16,47,7
71,77,68,17,10
99,20,1,15,59
93,20,84,8,40
51,17,66,38,49
56,6,59,7,55
27,70,46,77,20
56,6,8,63,55
99,27,10,43,91
7,77,27,15,26
17,37,81,13,61
70,71,74,59,1
7,76,51,24,87
7,59,1,37,74
17,71,10,76,45
70,27,72,75,10
7,16,51,49,1
66,19,1,42,81
99,63,17,35,62
27,17,46,37,36
93,63,59,12,74
99,70,10,1,29
66,77,27,26,7
99,7,29,14,17
70,6,16,50,0
56,69,20,43,22
42,17,16,38,64
51,49,13,46,54
35,10,43,59,66
66,72,54,69,62
99,93,20,13,77
51,10,66,56,24
70,93,86,13,25
66,93,13,17,19
70,71,56,20,46
77,25,17,69,97
12,7,42,56,19
99,63,35,1,52
66,10,25,76,47
99,7,27,80,82
70,71,10,93,74
10,6,77,69,8
42,16,47,4,5
66,70,27,38,76
77,17,25,62,35
51,14,6,49,82
7,56,31,72,80
63,15,8,62,66
46,93,16,17,18
93,71,15,7,22
99,45,27,1,87
66,7,77,37,75
76,91,15,19,6
19,66,74,11,59
27,7,1,16,22
51,47,35,10,26
63,19,6,91,67
19,27,6,7,12
17,37,13,56,26
99,7,1,20,13
65,10,71,35,30
16,19,4,56,64
77,27,63,14,45
6,16,4,44,75
46,77,19,20,59
70,1,27,7,69
51,77,19,82,41
70,10,27,12,69
99,1,6,13,43
10,71,63,53,6
99,42,16,1,34
99,7,27,71,19
46,63,15,69,45
99,70,27,61,37
93,17,16,58,92
99,91,13,97,35
70,6,38,27,8
99,43,17,13,25
70,66,86,1,46
51,46,17,13,19
70,93,86,6,25
51,7,24,56,6
42,93,19,27,3
25,77,46,10,17
66,56,47,89,4
51,7,27,81,1
6,63,76,37,44
77,66,54,70,0
37,7,27,64,1
46,63,37,15,50
93,10,13,20,59
51,76,77,27,101
6,7,1,25,53
99,27,1,16,7
70,71,20,79,50
66,59,20,10,1
99,71,12,14,15
93,66,63,27,7
99,20,56,45,77
66,38,31,19,14
56,43,69,8,6
10,71,43,12,45
99,63,74,93,38
99,25,76,68,75
51,49,38,87,35
19,6,77,10,45
7,13,14,55,76
66,7,27,12,86
93,59,6,19,63
66,16,7,91,45
59,27,19,6,67
99,77,20,6,10
38,74,70,65,84
93,16,10,47,22
66,7,56,76,4
99,16,66,7,62
42,17,71,32,1
7,77,76,66,31
19,27,16,91,11
7,76,66,81,15
17,27,71,59,56
99,63,66,20,36
7,77,47,25,62
99,63,34,27,42
93,66,19,6,10
51,49,57,9,61
7,36,56,54,98
77,66,46,7,45
19,63,84,27,48
63,6,25,81,62
19,10,75,17,71
6,17,37,45,82
70,77,20,58,36
51,8,1,20,44
93,76,7,63,69
81,77,13,12,44
99,63,19,71,1
51,45,10,20,75
56,71,16,7,32
70,71,10,20,12
99,43,13,7,69
17,66,77,72,56
27,19,59,16,11
19,66,59,1,56
17,37,27,81,75
6,10,63,12,64
59,20,13,47,1
93,19,14,40,7
17,20,1,51,64
66,19,37,36,59
70,1,16,17,71
7,13,37,36,75
19,6,17,10,12
19,6,10,56,64
70,71,77,16,85
19,6,76,25,82
66,59,63,68,70
99,77,13,71,30
20,59,38,10,44
77,17,20,15,106
63,66,10,45,46
77,10,20,79,8
27,63,93,30,26
77,6,47,14,26
10,63,17,66,21
99,43,68,10,4
51,7,71,1,76
19,69,91,27,55
93,51,49,68,52
43,45,29,25,75
66,63,17,72,77
43,20,29,59,17
66,19,1,71,86
56,63,6,5,102
38,19,37,76,17
20,93,23,85,30
46,16,7,88,34
56,91,77,16,19
70,27,82,87,63
70,17,56,71,13
63,69,87,93,64
70,6,15,8,38
99,1,13,4,16
46,63,16,27,45
17,6,12,70,25
70,71,77,74,32
17,6,59,20,91
66,19,55,12,82
7,62,13,91,58
51,99,63,27,46
93,6,17,10,64
93,20,6,70,47
99,77,25,27,63
19,77,13,81,57
27,17,63,1,59
66,19,91,10,86
93,37,13,45,34
93,19,16,70,71
63,46,27,32,68
99,77,75,27,43
6,19,20,65,88
6,19,20,62,76
63,1,59,17,9
1,27,51,49,47
93,66,88,85,41
6,70,60,47,83
7,59,66,10,44
27,19,20,43,50
77,59,13,17,14
10,66,7,37,81
27,93,59,47,63
63,37,27,75,56
29,7,80,81,3
6,20,67,70,103
17,25,8,60,62
63,20,76,13,36
56,38,69,59,73
51,49,17,6,25
99,43,27,37,35
38,74,17,56,57
99,6,42,14,61
38,34,25,83,84
70,71,77,20,59
7,1,63,16,45
19,6,20,93,81
7,19,56,71,13
6,27,59,14,47
70,6,20,75,54
99,7,66,37,63
77,10,25,106,42
6,59,14,55,63
70,77,20,42,81
6,7,75,27,5
6,10,20,61,75
13,17,93,45,15
17,37,6,19,103
13,7,20,36,4
66,10,45,47,43
76,27,30,6,8
12,27,10,92,9
70,52,68,93,46
6,19,7,69,61
46,63,16,14,70
70,6,8,15,38
99,93,43,20,58
8,66,63,1,69
19,6,20,45,46
66,17,29,8,91
19,6,74,12,77
51,20,10,12,45
43,56,59,69,52
69,59,27,75,93
56,38,68,40,8
77,69,68,45,43
63,27,93,37,102
13,14,1,10,99
6,12,59,17,74
66,1,4,10,45
13,36,7,99,25
71,35,70,27,86
13,10,4,90,15
99,38,56,27,47
77,66,6,10,34
7,6,70,1,20
27,77,14,34,30
93,99,56,57,68
66,72,71,4,38
93,47,9,57,78
77,7,6,25,95
38,74,17,63,34
99,16,83,56,40
27,10,7,45,40
99,42,13,61,30
19,27,77,25,62
66,1,59,20,43
66,7,15,93,59
70,1,25,27,96
6,17,27,7,76
66,19,14,86,62
25,76,7,91,21
71,4,86,20,11
76,7,87,27,85
51,86,18,13,65
19,10,27,77,59
99,7,13,2,1
99,77,72,31,20
27,7,71,17,28
19,27,72,31,82
99,7,25,62,10
99,27,63,93,43
7,77,6,13,65
46,77,16,32,17
76,19,27,7,38
76,25,27,7,35
6,17,37,12,75
17,16,70,71,56
19,42,74,46,22
70,29,76,25,91
56,20,69,38,64
63,20,45,15,67
99,56,43,69,6
66,38,74,72,83
59,27,6,91,56
66,77,26,37,7
